Province,Model,R2,MSE,MAE,MAEP
Province du Hainaut 2,RandomForestRegressorM150N245,0.33335644761649386,225219.8029258166,360.93421538547864,0.7641269027337039
Province de Flandre-Occidentale,RandomForestRegressorM150N245,0.6247681664797236,553320.9147490235,500.18186069389367,0.8112829689671681
Province de Flandre-Orientale,RandomForestRegressorM150N245,0.6012305215388967,327288.2003171636,411.7483152943235,0.8295243313503405
Region Wallone,RandomForestRegressorM150N245,0.47333353927171085,326977.3861574346,421.95072753107104,0.7663022616371831
Region Flamande,RandomForestRegressorM150N245,0.5911322131851426,406990.69748912315,453.8762807963292,0.8204494040165446
Bruxelles-Capitale,RandomForestRegressorM150N270,0.22919765889193466,675193.6868698156,620.84327107758,0.816496858602584
Province du Brabant wallon,RandomForestRegressorM150N270,0.717765455440556,237288.05563767205,336.3409450649549,0.8693541663765776
Province du Brabant flamand,RandomForestRegressorM150N270,0.6306884465439991,259789.90135241929,368.5010495337243,0.8619079741211985
Province d'Anvers,RandomForestRegressorM150N270,0.4538181720780873,378389.0800876395,438.7242359296802,0.8293912704913571
Province du Brabant flamand 2,RandomForestRegressorM150N270,0.8836975286779194,304448.2001429712,403.0725463199186,0.8519225577672079
Province de Limbourg,RandomForestRegressorM150N270,0.6263750325552386,215623.50464763833,340.5532720185305,0.8396569811096226
Province de Liège,RandomForestRegressorM150N270,0.38675750668576436,313678.71715144557,415.33242282807475,0.7755353817746293
Province de Namur,RandomForestRegressorM150N270,0.440051731793871,317854.40899018355,410.1502975433492,0.7793970153308509
Province du Hainaut 1,RandomForestRegressorM150N270,0.49620725570202406,145798.6644572936,292.3733581536203,0.7936699328147259
Province de Luxembourg,RandomForestRegressorM150N270,0.5227924470612493,299896.08544906107,410.4952670244337,0.7870401938265226
Province du Hainaut 2,RandomForestRegressorM150N270,0.33079656190279616,226084.63834482015,361.23590376369424,0.7639297472157573
Province de Flandre-Occidentale,RandomForestRegressorM150N270,0.621981105604221,557430.7448202799,500.94007145089824,0.810996898451215
Province de Flandre-Orientale,RandomForestRegressorM150N270,0.5982043986972718,329771.8766070246,412.60006382445636,0.8291716829124424
Region Wallone,RandomForestRegressorM150N270,0.4731653241639163,327081.82139369927,421.31159737003475,0.7666562443735742
Region Flamande,RandomForestRegressorM150N270,0.5923021021079413,405826.1794614649,452.9955129026915,0.820797830243948
Bruxelles-Capitale,RandomForestRegressorM150N295,0.2428675112554728,663219.413409469,620.1513774195437,0.816701362163591
Province du Brabant wallon,RandomForestRegressorM150N295,0.718566511562524,236614.5695130903,335.62471799585956,0.869632372416843
Province du Brabant flamand,RandomForestRegressorM150N295,0.6291238899988564,260890.47886406042,366.4332542687217,0.8626828593965813
Province d'Anvers,RandomForestRegressorM150N295,0.45883765680230715,374911.63336529443,437.29263124809063,0.8299479852471925
Province du Brabant flamand 2,RandomForestRegressorM150N295,0.8872243066860419,295216.05567801616,399.3332199338076,0.8532962804183394
Province de Limbourg,RandomForestRegressorM150N295,0.6262758401472767,215680.74979050303,339.9658156046205,0.8399335737681355
Province de Liège,RandomForestRegressorM150N295,0.3899195290079608,312061.3160149549,414.29661032182435,0.7760951821802549
Province de Namur,RandomForestRegressorM150N295,0.44266222075672645,316372.5659815034,408.2123516365832,0.7804393567693934
Province du Hainaut 1,RandomForestRegressorM150N295,0.49841579284548576,145159.50923013815,291.65105032116196,0.7941796708583724
Province de Luxembourg,RandomForestRegressorM150N295,0.5291294176082291,295913.68272106163,408.7248919483691,0.7879586422553827
Province du Hainaut 2,RandomForestRegressorM150N295,0.33045563476934037,226199.81765096428,361.18059615386386,0.7639658911352778
Province de Flandre-Occidentale,RandomForestRegressorM150N295,0.6263717801079862,550956.2087714686,499.88906915603457,0.8113934382865865
Province de Flandre-Orientale,RandomForestRegressorM150N295,0.601283360908924,327244.8326492346,410.66762321349046,0.8299717690161212
Region Wallone,RandomForestRegressorM150N295,0.47241412400535343,327548.1990399771,422.01648435494553,0.7662658421691773
Region Flamande,RandomForestRegressorM150N295,0.5909181779120904,407203.7501381112,453.36169802667183,0.8206529697168996
Bruxelles-Capitale,RandomForestRegressorM175N20,0.20511224881333368,696291.5948073604,632.8047923609788,0.8129613822051577
Province du Brabant wallon,RandomForestRegressorM175N20,0.7116636975007231,242418.09483884336,342.2807463840889,0.8670469530970708
Province du Brabant flamand,RandomForestRegressorM175N20,0.613200790614425,272091.4834890051,378.86532459334063,0.8580240673004214
Province d'Anvers,RandomForestRegressorM175N20,0.449045223821117,381695.7289139697,441.0550630171609,0.8284848709457365
Province du Brabant flamand 2,RandomForestRegressorM175N20,0.8809185677803543,311722.7630470423,414.6577466089336,0.8476664831667058
Province de Limbourg,RandomForestRegressorM175N20,0.6108927840402019,224558.49822547377,346.57746016414256,0.8368206069121124
Province de Liège,RandomForestRegressorM175N20,0.36710745534098776,323729.884454738,426.46797638962255,0.7695172198360521
Province de Namur,RandomForestRegressorM175N20,0.41855171928599955,330058.8824335327,419.9201705147598,0.7741422022775852
Province du Hainaut 1,RandomForestRegressorM175N20,0.48530619284079857,148953.45464496576,293.12282520336504,0.7931410283081609
Province de Luxembourg,RandomForestRegressorM175N20,0.5248325559210731,298614.0004167027,410.088046269045,0.7872514548570481
Province du Hainaut 2,RandomForestRegressorM175N20,0.3050029245229047,234798.79736828763,370.9758384473397,0.7575646300750916
Province de Flandre-Occidentale,RandomForestRegressorM175N20,0.6021723924502549,586640.8871995278,509.431347382759,0.8077931669498002
Province de Flandre-Orientale,RandomForestRegressorM175N20,0.585547310311817,340160.12320733425,418.9239249795397,0.826553422147757
Region Wallone,RandomForestRegressorM175N20,0.4627929311726515,333521.4529278424,427.3549851021453,0.7633091093815156
Region Flamande,RandomForestRegressorM175N20,0.5772838353041942,420775.4982355129,460.8032839319057,0.8177091252357505
Bruxelles-Capitale,RandomForestRegressorM175N45,0.24829265626292774,658467.1916477641,618.8562214305205,0.8170841724534939
Province du Brabant wallon,RandomForestRegressorM175N45,0.7222691413300099,233501.59190206003,330.31095957710664,0.8716964101395097
Province du Brabant flamand,RandomForestRegressorM175N45,0.631197032371067,259432.139834788,370.13210101306566,0.8612967541439966
Province d'Anvers,RandomForestRegressorM175N45,0.4525821630065351,379245.37429527374,439.7250282164011,0.8290020877506825
Province du Brabant flamand 2,RandomForestRegressorM175N45,0.8794412605447334,315589.9511113216,410.2799288424362,0.8492747694748228
Province de Limbourg,RandomForestRegressorM175N45,0.621391239783428,218499.711961204,340.54076712932675,0.8396628687984237
Province de Liège,RandomForestRegressorM175N45,0.3802692506098212,316997.5149592306,418.79886343887256,0.773661958883622
Province de Namur,RandomForestRegressorM175N45,0.42203152706358293,328083.5709496939,415.06963307245456,0.7767511069728423
Province du Hainaut 1,RandomForestRegressorM175N45,0.48511444851195407,149008.94585117945,293.58415382123314,0.7928154652496103
Province de Luxembourg,RandomForestRegressorM175N45,0.5128855870155774,306121.9478196217,415.3542460519703,0.7845194163291207
Province du Hainaut 2,RandomForestRegressorM175N45,0.33904055953930146,223299.47449469942,358.650993733312,0.7656190044516494
Province de Flandre-Occidentale,RandomForestRegressorM175N45,0.6183811536976818,562739.2727862877,500.786827752175,0.8110547168131352
Province de Flandre-Orientale,RandomForestRegressorM175N45,0.5985938151152885,329452.26488769625,412.6225625490358,0.8291623677920789
Region Wallone,RandomForestRegressorM175N45,0.4697019176965824,329232.0543747849,422.73093502880977,0.7658701431082209
Region Flamande,RandomForestRegressorM175N45,0.5870923624599333,411012.0014837795,456.35888526778314,0.8194673013350415
Bruxelles-Capitale,RandomForestRegressorM175N70,0.24726241018989426,659369.6482275333,617.9755969688056,0.8173444593288524
Province du Brabant wallon,RandomForestRegressorM175N70,0.7188752969686586,236354.95888057427,335.63803554157374,0.8696271994461203
Province du Brabant flamand,RandomForestRegressorM175N70,0.6331760043121163,258040.04440605495,368.0445378702235,0.8620790472308406
Province d'Anvers,RandomForestRegressorM175N70,0.4575875967766855,375777.6619275206,439.1258886584204,0.8292350779308781
Province du Brabant flamand 2,RandomForestRegressorM175N70,0.8850847823253272,300816.7478505649,401.49634271668,0.8525016103475354
Province de Limbourg,RandomForestRegressorM175N70,0.6281369079321422,214606.7049778559,342.0518444125058,0.8389514068532029
Province de Liège,RandomForestRegressorM175N70,0.38857776822516354,312747.63799306395,417.96106285748357,0.7741147445977012
Province de Namur,RandomForestRegressorM175N70,0.41332710512558657,333024.63255805755,413.4604878570322,0.7776166000357866
Province du Hainaut 1,RandomForestRegressorM175N70,0.48700937533356725,148460.55010121583,295.48947692562786,0.7914708644740059
Province de Luxembourg,RandomForestRegressorM175N70,0.5322410665688124,293958.19954225625,407.71539815048766,0.7884823550014235
Province du Hainaut 2,RandomForestRegressorM175N70,0.3064134462857774,234322.2646960358,370.3762088937332,0.7579564922870753
Province de Flandre-Occidentale,RandomForestRegressorM175N70,0.6235563298691913,555107.9021044816,501.70960797748415,0.8107065547582887
Province de Flandre-Orientale,RandomForestRegressorM175N70,0.5958602381606132,331695.83549740486,412.5943610776729,0.8291740440139574
Region Wallone,RandomForestRegressorM175N70,0.47046585408482644,328757.76952461014,422.7939196789124,0.765835259010813
Region Flamande,RandomForestRegressorM175N70,0.5921218821907486,406005.5719990162,453.6637819110269,0.8205334672362286
Bruxelles-Capitale,RandomForestRegressorM175N95,0.24949384411602793,657414.9965363791,617.8998156622553,0.8173668580701434
Province du Brabant wallon,RandomForestRegressorM175N95,0.7114394979481304,242606.59010611344,337.89766080599304,0.8687494870216351
Province du Brabant flamand,RandomForestRegressorM175N95,0.6257212232308839,263284.0635101797,369.9220359981696,0.8613754738749444
Province d'Anvers,RandomForestRegressorM175N95,0.4502361093128364,380870.6958523317,439.30087029750393,0.8291670320088923
Province du Brabant flamand 2,RandomForestRegressorM175N95,0.8844829031974146,302392.3035125693,399.6939512870454,0.8531637579317342
Province de Limbourg,RandomForestRegressorM175N95,0.6239215333979332,217039.44879764065,342.4230673516512,0.8387766236059562
Province de Liège,RandomForestRegressorM175N95,0.37453399818484456,319931.145036761,419.31184312173076,0.7733847212244812
Province de Namur,RandomForestRegressorM175N95,0.4081301147046915,335974.70207796746,416.6767895521627,0.7758866835690863
Province du Hainaut 1,RandomForestRegressorM175N95,0.49702444421137915,145562.16840882463,291.76052107114816,0.7941024165307479
Province de Luxembourg,RandomForestRegressorM175N95,0.5313537201155816,294515.84312128654,409.68725323766,0.7874593812648192
Province du Hainaut 2,RandomForestRegressorM175N95,0.3276574746768305,227145.15202393875,364.6484063540249,0.7616996523089863
Province de Flandre-Occidentale,RandomForestRegressorM175N95,0.6218662784830291,557600.0701334865,498.76508303320713,0.8118175146889731
Province de Flandre-Orientale,RandomForestRegressorM175N95,0.6014192402563454,327133.31030492316,410.8023736109135,0.8299159784682351
Region Wallone,RandomForestRegressorM175N95,0.46975980240635073,329196.1170358619,421.9197314402711,0.7663194288461613
Region Flamande,RandomForestRegressorM175N95,0.590323643615146,407795.5549610825,454.0043854307676,0.820398726630581
Bruxelles-Capitale,RandomForestRegressorM175N120,0.23649975853551852,668797.3238629849,618.068429837059,0.8173170206438524
Province du Brabant wallon,RandomForestRegressorM175N120,0.7229324696332786,232943.9001298577,333.0928532203379,0.8706158315795564
Province du Brabant flamand,RandomForestRegressorM175N120,0.6248730225888564,263880.72494429216,369.04278118190695,0.8617049656877764
Province d'Anvers,RandomForestRegressorM175N120,0.4593822496907414,374534.34508592973,437.2011045987132,0.8299835776400617
Province du Brabant flamand 2,RandomForestRegressorM175N120,0.8835522808296127,304828.41945808055,405.2109605466995,0.8511369649203941
Province de Limbourg,RandomForestRegressorM175N120,0.627916892391424,214733.67861746848,340.3040485181815,0.8397743232458104
Province de Liège,RandomForestRegressorM175N120,0.3903671950200762,311832.33106703684,415.38383119884924,0.775507598342166
Province de Namur,RandomForestRegressorM175N120,0.435577362556563,320394.2828861858,410.2680646543914,0.779333673242969
Province du Hainaut 1,RandomForestRegressorM175N120,0.4924893231319212,146874.64184958144,293.0021278401649,0.7932262053407587
Province de Luxembourg,RandomForestRegressorM175N120,0.5274189435089857,296988.61224274704,411.10823475096186,0.7867221938427998
Province du Hainaut 2,RandomForestRegressorM175N120,0.3298072555714965,226418.86699845662,361.90063871999547,0.7634953381563765
Province de Flandre-Occidentale,RandomForestRegressorM175N120,0.6273357450803141,549534.7356110747,498.17401022377805,0.8120405245869429
Province de Flandre-Orientale,RandomForestRegressorM175N120,0.5980639322412058,329887.1637994852,415.05321092688405,0.8281560093151299
Region Wallone,RandomForestRegressorM175N120,0.47096547184624094,328447.5851443873,421.6395333853291,0.7664746167566474
Region Flamande,RandomForestRegressorM175N120,0.5906386362464322,407482.0084434911,453.0858455339204,0.820762095224384
Bruxelles-Capitale,RandomForestRegressorM175N145,0.22927376897377583,675127.0173178103,620.1239528246284,0.8167094680730096
Province du Brabant wallon,RandomForestRegressorM175N145,0.7190346514561985,236220.9819552318,335.0434913766453,0.8698581398629585
Province du Brabant flamand,RandomForestRegressorM175N145,0.6254672394929754,263462.7267813362,371.2294962242789,0.8608855164335535
Province d'Anvers,RandomForestRegressorM175N145,0.4529013450087931,379024.2483294494,439.2138428446916,0.8292008747783148
Province du Brabant flamand 2,RandomForestRegressorM175N145,0.881745223640301,309558.8031084659,406.5342155136739,0.8506508385078653
Province de Limbourg,RandomForestRegressorM175N145,0.6203003242473488,219129.29256116415,343.9786789182564,0.8380441935419846
Province de Liège,RandomForestRegressorM175N145,0.3839032646642032,315138.6860634568,416.81170619014273,0.7747359094559195
Province de Namur,RandomForestRegressorM175N145,0.4227886838937286,327653.77117992257,414.4794886458392,0.7770685214003754
Province du Hainaut 1,RandomForestRegressorM175N145,0.5024104675042149,144003.44210377315,291.3656388873628,0.7943810878434325
Province de Luxembourg,RandomForestRegressorM175N145,0.5208582277990499,301111.6252735287,412.272066644286,0.7861184124247645
Province du Hainaut 2,RandomForestRegressorM175N145,0.32706161894019226,227346.45677082796,362.0881789484187,0.7633727792726392
Province de Flandre-Occidentale,RandomForestRegressorM175N145,0.6214550218147934,558206.5136586265,500.1004648646104,0.8113136793556246
Province de Flandre-Orientale,RandomForestRegressorM175N145,0.5997817983492623,328477.23315719696,411.4857258427979,0.8296330509508013
Region Wallone,RandomForestRegressorM175N145,0.4725257365465261,327478.90513254935,421.79136194096014,0.7663905263931173
Region Flamande,RandomForestRegressorM175N145,0.5916096217068212,406515.48072348157,453.4548487007463,0.8206161198973475
Bruxelles-Capitale,RandomForestRegressorM175N170,0.23645829628956183,668833.6432216847,622.5714763204807,0.8159860515989077
Province du Brabant wallon,RandomForestRegressorM175N170,0.7208754169693916,234673.3625091705,332.1410146096105,0.8709855568556432
Province du Brabant flamand,RandomForestRegressorM175N170,0.6296702251676539,260506.16280820168,368.6738737516488,0.8618432100007046
Province d'Anvers,RandomForestRegressorM175N170,0.4555683989980308,377176.5411119255,437.65709126712534,0.8298062559883279
Province du Brabant flamand 2,RandomForestRegressorM175N170,0.883350344624513,305357.03345473466,403.86531056369347,0.8516313186277935
Province de Limbourg,RandomForestRegressorM175N170,0.6266189292312954,215482.74891489663,341.25908151397243,0.8393246641578874
Province de Liège,RandomForestRegressorM175N170,0.3903493797975879,311841.44370387605,413.765768555219,0.7763820733255881
Province de Namur,RandomForestRegressorM175N170,0.4365949177868975,319816.6680693938,408.8322782479873,0.7801059237289428
Province du Hainaut 1,RandomForestRegressorM175N170,0.4960703298806709,145838.29107381194,292.1079279271438,0.7938572489122245
Province de Luxembourg,RandomForestRegressorM175N170,0.5392764141110142,289536.9091106885,406.2869819774377,0.7892233994318572
Province du Hainaut 2,RandomForestRegressorM175N170,0.33541353301170873,224524.83427929567,361.37526327316897,0.7638386747772571
Province de Flandre-Occidentale,RandomForestRegressorM175N170,0.6271535235287664,549803.4414792398,499.19183921483784,0.811656500933975
Province de Flandre-Orientale,RandomForestRegressorM175N170,0.6011734470785755,327335.0439158129,410.7752360396365,0.8299272142048175
Region Wallone,RandomForestRegressorM175N170,0.4697629138344587,329194.1853263156,423.003114042618,0.7657193965498988
Region Flamande,RandomForestRegressorM175N170,0.5913538104705609,406770.11754454835,453.65549341094567,0.8205367461146198
Bruxelles-Capitale,RandomForestRegressorM175N195,0.24317870984908563,662946.8152159189,616.6639033309654,0.8177321576648219
Province du Brabant wallon,RandomForestRegressorM175N195,0.7193410687386558,235963.3623173468,332.10674650812643,0.8709988677080707
Province du Brabant flamand,RandomForestRegressorM175N195,0.6242898506162595,264290.9536192813,370.9460322283311,0.8609917416872228
Province d'Anvers,RandomForestRegressorM175N195,0.45659436410258547,376465.763176322,437.94174112319206,0.8296955628778927
Province du Brabant flamand 2,RandomForestRegressorM175N195,0.8881649571639297,292753.6888710076,398.60010695586755,0.853565605371458
Province de Limbourg,RandomForestRegressorM175N195,0.6220563288510836,218115.88098585053,342.2310307059736,0.8388670404013169
Province de Liège,RandomForestRegressorM175N195,0.3920168469661447,310988.52015727333,413.89167048436923,0.7763140301704976
Province de Namur,RandomForestRegressorM175N195,0.4309425151513564,323025.25214958086,410.25230577499906,0.7793421492963812
Province du Hainaut 1,RandomForestRegressorM175N195,0.48995642587273125,147607.66756655963,292.94934655989016,0.7932634534853024
Province de Luxembourg,RandomForestRegressorM175N195,0.5360605389751096,291557.89213707094,407.8681734997162,0.7884030970626034
Province du Hainaut 2,RandomForestRegressorM175N195,0.3314400942417557,225867.2264670053,360.15994518290165,0.7646328938617764
Province de Flandre-Occidentale,RandomForestRegressorM175N195,0.6215683053634562,558039.4645141442,502.0806912572604,0.8105665462127406
Province de Flandre-Orientale,RandomForestRegressorM175N195,0.5994756628216193,328728.4924719319,412.6817878399909,0.829137846814818
Region Wallone,RandomForestRegressorM175N195,0.4702727260433015,328877.6717908835,421.9313611861452,0.7663129877023709
Region Flamande,RandomForestRegressorM175N195,0.5911761560405935,406946.9563728839,454.313072143526,0.8202766121126099
Bruxelles-Capitale,RandomForestRegressorM175N220,0.24560786450792405,660818.967643842,617.3351100639401,0.8175337685547746
Province du Brabant wallon,RandomForestRegressorM175N220,0.7196901999992922,235669.83099881856,332.83744426432906,0.870715040779216
Province du Brabant flamand,RandomForestRegressorM175N220,0.6274272442067785,262083.9737299241,368.3068183304481,0.8619807602920472
Province d'Anvers,RandomForestRegressorM175N220,0.4526544127541339,379195.32042285823,438.4153877444878,0.8295113737183308
Province du Brabant flamand 2,RandomForestRegressorM175N220,0.8827001637260096,307059.0299993181,405.2551320870218,0.8511207375470091
Province de Limbourg,RandomForestRegressorM175N220,0.6229683439222229,217589.5460161203,342.6751739924039,0.8386579239980474
Province de Liège,RandomForestRegressorM175N220,0.38891141352437775,312576.9756032555,414.03711662370074,0.776235424431232
Province de Namur,RandomForestRegressorM175N220,0.43775122358064866,319160.2915511448,408.3073621218273,0.7803882545350533
Province du Hainaut 1,RandomForestRegressorM175N220,0.4913880784258595,147193.34435016668,292.038510059651,0.7939062376208883
Province de Luxembourg,RandomForestRegressorM175N220,0.5291012033544295,295931.41367317305,409.7866402454656,0.7874078205292426
Province du Hainaut 2,RandomForestRegressorM175N220,0.3292991988101117,226590.509615062,362.39370043891586,0.7631731187883375
Province de Flandre-Occidentale,RandomForestRegressorM175N220,0.6228760716855017,556111.0181699105,499.55559337150976,0.8115192576433492
Province de Flandre-Orientale,RandomForestRegressorM175N220,0.600356267141087,328005.74056017003,412.9698064453664,0.8290185988118242
Region Wallone,RandomForestRegressorM175N220,0.47277152358855057,327326.3098743637,421.229587825096,0.7667016654237724
Region Flamande,RandomForestRegressorM175N220,0.5928485952715217,405282.1952176797,453.1404077515675,0.8207405107549786
Bruxelles-Capitale,RandomForestRegressorM175N245,0.23972516822690182,665971.9870093629,619.0251153996512,0.8170342523281702
Province du Brabant wallon,RandomForestRegressorM175N245,0.7216323147318879,234037.00242553992,332.46221848756744,0.8708607907544161
Province du Brabant flamand,RandomForestRegressorM175N245,0.6272969641495391,262175.6184209762,369.66474914553504,0.8614718895100076
Province d'Anvers,RandomForestRegressorM175N245,0.45601235751759517,376868.97127487283,437.6487230788541,0.8298095101645332
Province du Brabant flamand 2,RandomForestRegressorM175N245,0.8834490273836465,305098.7088631605,403.5121188375908,0.8517610712688418
Province de Limbourg,RandomForestRegressorM175N245,0.6253406446032679,216220.4624925452,341.2222125728854,0.839342023196261
Province de Liège,RandomForestRegressorM175N245,0.3857659840442452,314185.889360823,416.78130372125764,0.7747523403392225
Province de Namur,RandomForestRegressorM175N245,0.43576483320400183,320287.86524865014,410.9373942466315,0.7789736683699751
Province du Hainaut 1,RandomForestRegressorM175N245,0.49601718458224875,145853.67143333444,291.584210199926,0.794226840432209
Province de Luxembourg,RandomForestRegressorM175N245,0.5301210612054348,295290.49469494756,410.8385618869717,0.7868620967490182
Province du Hainaut 2,RandomForestRegressorM175N245,0.33203207457983197,225667.23099026093,361.15531905884893,0.7639824098980799
Province de Flandre-Occidentale,RandomForestRegressorM175N245,0.6254965016682719,552246.9038129294,497.319243404843,0.8123630253990896
Province de Flandre-Orientale,RandomForestRegressorM175N245,0.5992956554135833,328876.23271736706,412.32799627137155,0.8292843267200967
Region Wallone,RandomForestRegressorM175N245,0.4740147597527511,326554.4549307538,420.8428538840638,0.766915858317564
Region Flamande,RandomForestRegressorM175N245,0.5917228353956672,406402.7867924002,452.7070271381451,0.8209119533941294
Bruxelles-Capitale,RandomForestRegressorM175N270,0.23392992381794886,671048.4018437647,622.4126537079006,0.8160329949253333
Province du Brabant wallon,RandomForestRegressorM175N270,0.72174938646963,233938.5746265534,334.52970922336493,0.8700577096706225
Province du Brabant flamand,RandomForestRegressorM175N270,0.6267187482682066,262582.36076457764,369.7484651259379,0.861440517796557
Province d'Anvers,RandomForestRegressorM175N270,0.4555966702098668,377156.955110904,437.8517130484038,0.8297305725131074
Province du Brabant flamand 2,RandomForestRegressorM175N270,0.8844061769939968,302593.1518201658,402.4274101831328,0.8521595625195766
Province de Limbourg,RandomForestRegressorM175N270,0.6270318336040608,215244.456788573,339.86023598057176,0.8399832839223
Province de Liège,RandomForestRegressorM175N270,0.38944188552485626,312305.63469258964,414.1814096166602,0.7761574419049542
Province de Namur,RandomForestRegressorM175N270,0.44671749001375827,314070.5940205589,409.35125583209486,0.7798267870204819
Province du Hainaut 1,RandomForestRegressorM175N270,0.49617806552587973,145807.11215477495,291.57410958583984,0.79423396851117
Province de Luxembourg,RandomForestRegressorM175N270,0.5303697557808931,295134.2051953513,407.9662150668367,0.7883522343248128
Province du Hainaut 2,RandomForestRegressorM175N270,0.3281861254926737,226966.55188277626,363.18492826436767,0.7626560457321483
Province de Flandre-Occidentale,RandomForestRegressorM175N270,0.6232934088830868,555495.6082305135,501.23584135170097,0.8108853054048959
Province de Flandre-Orientale,RandomForestRegressorM175N270,0.6009068894023146,327553.81989255216,411.7873725435295,0.8295081605235838
Region Wallone,RandomForestRegressorM175N270,0.47189008338848204,327873.54618835635,422.0697118304355,0.7662363620905113
Region Flamande,RandomForestRegressorM175N270,0.5910598457845482,407062.73265499645,453.34710588262493,0.820658742277113
Bruxelles-Capitale,RandomForestRegressorM175N295,0.237051088226649,668314.3799135671,619.6753703778054,0.8168420559450258
Province du Brabant wallon,RandomForestRegressorM175N295,0.7251685591611037,231063.91291171746,331.16949967211286,0.8713629250611779
Province du Brabant flamand,RandomForestRegressorM175N295,0.6291118050993605,260898.9799109909,367.95898158147725,0.8621111085811531
Province d'Anvers,RandomForestRegressorM175N295,0.4569029892256601,376251.950906411,436.84755933093527,0.8301210624289554
Province du Brabant flamand 2,RandomForestRegressorM175N295,0.8834901766563469,304990.9912723955,405.15286558418177,0.8511583073649114
Province de Limbourg,RandomForestRegressorM175N295,0.626530433184378,215533.82105794508,339.93892116692797,0.8399462365016497
Province de Liège,RandomForestRegressorM175N295,0.3859418588999095,314095.9278860306,416.34428371382864,0.7749885259190923
Province de Namur,RandomForestRegressorM175N295,0.4333913095575891,321635.19499086303,410.0818276374439,0.7794338424785897
Province du Hainaut 1,RandomForestRegressorM175N295,0.4952982287811686,146061.7387324127,291.5867488282059,0.794225048903231
Province de Luxembourg,RandomForestRegressorM175N295,0.5312707064118458,294568.0122134052,409.079748662119,0.7877745470341946
Province du Hainaut 2,RandomForestRegressorM175N295,0.33302165125543104,225332.91100312304,361.01278929969584,0.7640755541174721
Province de Flandre-Occidentale,RandomForestRegressorM175N295,0.6266173608275635,550594.0727897573,499.88312627514506,0.811395680516714
Province de Flandre-Orientale,RandomForestRegressorM175N295,0.599507113928956,328702.67912142706,411.42461208193043,0.8296583538090294
Region Wallone,RandomForestRegressorM175N295,0.4698667212423886,329129.7371841996,422.35207717409895,0.7660799738254825
Region Flamande,RandomForestRegressorM175N295,0.5912738771830219,406849.6838627988,453.51328422780426,0.8205930031711519
Bruxelles-Capitale,RandomForestRegressorM200N20,0.21061726876023634,691469.4056208334,627.2534903648633,0.8146021849690579
Province du Brabant wallon,RandomForestRegressorM200N20,0.7109462609954935,243021.27795958842,341.2722806914161,0.8674386741855467
Province du Brabant flamand,RandomForestRegressorM200N20,0.6074889286365439,276109.457056001,376.5530036074924,0.8588905861063294
Province d'Anvers,RandomForestRegressorM200N20,0.4390475749284305,388621.9959081248,444.329327862187,0.8272115923813532
Province du Brabant flamand 2,RandomForestRegressorM200N20,0.8741840093129714,329352.00325875083,409.5599363156771,0.8495392743456274
Province de Limbourg,RandomForestRegressorM200N20,0.6034296243550321,228865.57828510387,353.04080952480933,0.8337774620247066
Province de Liège,RandomForestRegressorM200N20,0.38618325586528857,313972.4512984654,419.0675216240956,0.7735167637250824
Province de Namur,RandomForestRegressorM200N20,0.3829395004668603,350274.144107348,425.4656209547449,0.7711595324472256
Province du Hainaut 1,RandomForestRegressorM200N20,0.4656241514963383,154649.47820682608,299.57134779053007,0.7885902576529344
Province de Luxembourg,RandomForestRegressorM200N20,0.5078552086764601,309283.2363678411,413.6137176014727,0.7854223807022406
Province du Hainaut 2,RandomForestRegressorM200N20,0.31361487764659846,231889.32291467604,363.01543235299914,0.7627668125253318
Province de Flandre-Occidentale,RandomForestRegressorM200N20,0.6285101817710046,547802.8985813879,500.98004007474714,0.8109818184160918
Province de Flandre-Orientale,RandomForestRegressorM200N20,0.5903663920586788,336204.88421011105,417.5937052593252,0.8271041714473442
Region Wallone,RandomForestRegressorM200N20,0.4566451590985561,337338.25652816973,428.81107054375025,0.7625026553280834
Region Flamande,RandomForestRegressorM200N20,0.5813403051325908,416737.65143505,460.37812166075685,0.8178773167504965
Bruxelles-Capitale,RandomForestRegressorM200N45,0.2272339298524072,676913.8392091376,627.4516164522443,0.8145436246832001
Province du Brabant wallon,RandomForestRegressorM200N45,0.715172526616324,239468.0546879984,335.5667374749549,0.8696548939492305
Province du Brabant flamand,RandomForestRegressorM200N45,0.6251512226554559,263685.02684824896,366.81949704283033,0.8625381188396
Province d'Anvers,RandomForestRegressorM200N45,0.4492919023807186,381524.8325778537,439.2817853675733,0.8291744536541572
Province du Brabant flamand 2,RandomForestRegressorM200N45,0.8832198825061868,305698.5477549876,409.05906980775416,0.8497232785207329
Province de Limbourg,RandomForestRegressorM200N45,0.6174421367091758,220778.78728882092,345.27757319461233,0.8374326339223811
Province de Liège,RandomForestRegressorM200N45,0.37168704773979344,321387.3842457745,417.58318536304694,0.774318966861273
Province de Namur,RandomForestRegressorM200N45,0.4484063510725663,313111.9127205279,406.1224424594141,0.7815634330042087
Province du Hainaut 1,RandomForestRegressorM200N45,0.46684500385870975,154296.16100258302,298.28375579170114,0.7894989209637893
Province de Luxembourg,RandomForestRegressorM200N45,0.5261388675484356,297793.0625647973,409.0575136694654,0.7877860822700575
Province du Hainaut 2,RandomForestRegressorM200N45,0.32324466102514615,228635.9832446523,364.3638725625126,0.7618855971815423
